diagcode,ccs,ccs43_text,label,ccs_label
Y023,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y024,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y025,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y026,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y027,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y028,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y029,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y030,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y031,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y032,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y033,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y034,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y035,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y036,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y037,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y038,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y039,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y040,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y041,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y042,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y043,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y044,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y045,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y046,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y047,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y048,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y049,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y050,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y051,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y052,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y053,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y054,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y055,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y056,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y057,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y058,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y059,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y060,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y061,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y062,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y068,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y069,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y070,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y071,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y072,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y073,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y078,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y079,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y080,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y081,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y082,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y083,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y084,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y085,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y086,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y087,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y088,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y089,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y090,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y091,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y092,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y093,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y094,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y095,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y096,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y097,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y098,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y099,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y100,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y101,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y102,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y103,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y104,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y105,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y106,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y107,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y108,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y109,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y110,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y111,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y112,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y113,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y114,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y115,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y116,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y117,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y118,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y119,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y120,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y121,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y122,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y123,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y124,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y125,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y126,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y127,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y128,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y129,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y130,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y131,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y132,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y133,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y134,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y135,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y136,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y137,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y138,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y139,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
